Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_274_1030,VSS,Metal1,593.7800,1094.0285,0.000026
FILLER_274_1022,VSS,Metal1,590.2930,1094.1415,0.000026
FILLER_274_1019,VSS,Metal1,587.1600,1093.6800,0.000026
FILLER_274_1008,VSS,Metal1,581.0000,1093.6800,0.000025
FILLER_274_994,VSS,Metal1,573.1600,1093.6800,0.000025
FILLER_274_992,VSS,Metal1,572.3200,1093.6800,0.000025
FILLER_274_988,VSS,Metal1,570.2600,1094.0285,0.000025
FILLER_274_985,VSS,Metal1,568.1200,1093.6800,0.000024
FILLER_274_983,VSS,Metal1,567.2800,1093.6800,0.000024
FILLER_274_979,VSS,Metal1,565.2200,1094.0285,0.000024
FILLER_274_962,VSS,Metal1,555.7000,1094.0285,0.000023
FILLER_274_954,VSS,Metal1,552.2130,1094.1415,0.000023
FILLER_274_951,VSS,Metal1,549.0800,1093.6800,0.000024
FILLER_274_949,VSS,Metal1,548.2400,1093.6800,0.000024
FILLER_274_945,VSS,Metal1,546.1800,1094.0285,0.000024
FILLER_274_933,VSS,Metal1,539.2800,1093.6800,0.000024
FILLER_274_925,VSS,Metal1,535.9730,1094.1415,0.000024
FILLER_274_910,VSS,Metal1,527.5730,1094.1415,0.000024
FILLER_274_894,VSS,Metal1,520.7520,1094.2280,0.000025
FILLER_274_888,VSS,Metal1,513.8000,1093.6800,0.000025
FILLER_274_886,VSS,Metal1,512.9600,1093.6800,0.000025
FILLER_274_883,VSS,Metal1,511.0000,1093.6800,0.000025
FILLER_274_877,VSS,Metal1,507.6400,1093.6800,0.000025
FILLER_274_873,VSS,Metal1,505.8600,1094.0285,0.000025
FILLER_274_862,VSS,Metal1,499.2400,1093.6800,0.000024
FILLER_274_860,VSS,Metal1,498.4000,1093.6800,0.000024
FILLER_274_852,VSS,Metal1,495.0930,1094.1415,0.000024
FILLER_274_820,VSS,Metal1,475.7200,1093.6800,0.000024
FILLER_274_818,VSS,Metal1,474.8800,1093.6800,0.000024
FILLER_274_815,VSS,Metal1,472.9200,1093.6800,0.000024
FILLER_274_813,VSS,Metal1,472.0800,1093.6800,0.000024
FILLER_274_807,VSS,Metal1,468.4400,1093.6800,0.000024
FILLER_274_801,VSS,Metal1,465.0800,1093.6800,0.000025
FILLER_274_793,VSS,Metal1,462.0530,1094.1415,0.000025
FILLER_274_784,VSS,Metal1,456.0200,1094.0285,0.000025
FILLER_274_761,VSS,Metal1,442.6800,1093.6800,0.000026
FILLER_274_759,VSS,Metal1,441.8400,1093.6800,0.000026
FILLER_274_750,VSS,Metal1,436.5200,1093.6800,0.000026
FILLER_274_747,VSS,Metal1,434.8400,1093.6800,0.000026
FILLER_274_743,VSS,Metal1,433.0600,1094.0285,0.000026
FILLER_274_735,VSS,Metal1,429.5730,1094.1415,0.000026
FILLER_274_728,VSS,Metal1,424.4800,1093.6800,0.000026
FILLER_274_724,VSS,Metal1,422.4200,1094.0285,0.000026
FILLER_274_716,VSS,Metal1,418.9330,1094.1415,0.000026
FILLER_274_682,VSS,Metal1,406.4440,1094.2775,0.000026
FILLER_274_672,VSS,Metal1,394.2930,1094.1415,0.000026
FILLER_274_665,VSS,Metal1,389.2000,1093.6800,0.000027
FILLER_274_661,VSS,Metal1,387.1400,1094.0285,0.000028
FILLER_274_644,VSS,Metal1,377.4400,1093.6800,0.000028
FILLER_274_628,VSS,Metal1,371.7920,1094.2280,0.000028
FILLER_274_619,VSS,Metal1,363.6200,1094.0285,0.000029
FILLER_274_611,VSS,Metal1,358.6800,1093.6800,0.000030
FILLER_274_609,VSS,Metal1,357.8400,1093.6800,0.000030
FILLER_274_546,VSS,Metal1,322.2800,1093.6800,0.000030
FILLER_274_525,VSS,Metal1,310.5200,1093.6800,0.000030
FILLER_274_517,VSS,Metal1,307.4930,1094.1415,0.000030
FILLER_274_509,VSS,Metal1,301.5600,1093.6800,0.000030
FILLER_274_507,VSS,Metal1,300.7200,1093.6800,0.000030
FILLER_274_474,VSS,Metal1,282.2400,1093.6800,0.000028
FILLER_274_466,VSS,Metal1,278.9330,1094.1415,0.000028
FILLER_274_457,VSS,Metal1,272.4400,1093.6800,0.000028
FILLER_274_449,VSS,Metal1,269.4130,1094.1415,0.000028
FILLER_274_441,VSS,Metal1,263.4800,1093.6800,0.000027
FILLER_274_410,VSS,Metal1,246.4000,1093.6800,0.000027
FILLER_274_378,VSS,Metal1,228.2000,1093.6800,0.000027
FILLER_274_376,VSS,Metal1,227.3600,1093.6800,0.000027
FILLER_274_344,VSS,Metal1,209.1600,1093.6800,0.000027
FILLER_274_342,VSS,Metal1,208.3200,1093.6800,0.000026
FILLER_274_338,VSS,Metal1,206.0800,1093.6800,0.000026
FILLER_274_308,VSS,Metal1,189.2800,1093.6800,0.000025
FILLER_274_305,VSS,Metal1,187.3200,1093.6800,0.000025
FILLER_274_296,VSS,Metal1,182.2800,1093.6800,0.000024
FILLER_274_219,VSS,Metal1,139.1600,1093.6800,0.000023
FILLER_274_217,VSS,Metal1,138.3200,1093.6800,0.000022
FILLER_274_210,VSS,Metal1,134.4000,1093.6800,0.000022
FILLER_274_203,VSS,Metal1,130.2000,1093.6800,0.000021
FILLER_274_168,VSS,Metal1,110.8800,1093.6800,0.000018
FILLER_274_119,VSS,Metal1,83.1600,1093.6800,0.000018
FILLER_274_117,VSS,Metal1,82.3200,1093.6800,0.000018
FILLER_274_106,VSS,Metal1,75.8800,1093.6800,0.000018
FILLER_274_104,VSS,Metal1,75.0400,1093.6800,0.000018
FILLER_274_100,VSS,Metal1,72.8000,1093.6800,0.000018
FILLER_274_75,VSS,Metal1,58.5200,1093.6800,0.000009
FILLER_274_62,VSS,Metal1,51.2400,1093.6800,0.000008
FILLER_274_60,VSS,Metal1,50.4000,1093.6800,0.000008
FILLER_274_44,VSS,Metal1,41.1600,1093.6800,0.000007
FILLER_274_42,VSS,Metal1,40.3200,1093.6800,0.000007
FILLER_274_36,VSS,Metal1,36.6800,1093.6800,0.000006
FILLER_274_33,VSS,Metal1,35.0000,1093.6800,0.000006
FILLER_274_27,VSS,Metal1,31.6400,1093.6800,0.000006
FILLER_274_25,VSS,Metal1,30.8000,1093.6800,0.000006
FILLER_274_8,VSS,Metal1,21.2800,1093.6800,0.000006
FILLER_274_2,VSS,Metal1,17.6400,1093.6800,0.000006
FILLER_273_1905,VSS,Metal1,1083.3200,1093.6800,0.000017
FILLER_273_1886,VSS,Metal1,1073.1400,1093.3310,0.000018
FILLER_273_1861,VSS,Metal1,1059.1400,1093.3310,0.000019
FILLER_273_1830,VSS,Metal1,1041.6000,1093.6800,0.000019
FILLER_273_1816,VSS,Metal1,1033.9400,1093.3310,0.000019
FILLER_273_1802,VSS,Metal1,1025.6400,1093.6800,0.000019
FILLER_273_1772,VSS,Metal1,1008.8400,1093.6800,0.000019
FILLER_273_1770,VSS,Metal1,1008.0000,1093.6800,0.000019
FILLER_273_1756,VSS,Metal1,999.8800,1093.6800,0.000020
FILLER_273_1752,VSS,Metal1,998.1000,1093.3310,0.000020
FILLER_273_1748,VSS,Metal1,995.6800,1093.6800,0.000020
FILLER_273_1711,VSS,Metal1,976.1330,1093.2180,0.000020
FILLER_273_1678,VSS,Metal1,956.4800,1093.6800,0.000019
FILLER_273_1659,VSS,Metal1,945.5600,1093.6800,0.000017
FILLER_273_1655,VSS,Metal1,943.7800,1093.3310,0.000017
FILLER_273_1625,VSS,Metal1,926.5200,1093.6800,0.000017
FILLER_273_1602,VSS,Metal1,915.0930,1093.2180,0.000017
FILLER_273_1572,VSS,Metal1,896.8400,1093.6800,0.000018
FILLER_273_1542,VSS,Metal1,880.0400,1093.6800,0.000019
FILLER_273_1539,VSS,Metal1,878.3600,1093.6800,0.000019
FILLER_273_1535,VSS,Metal1,876.5800,1093.3310,0.000019
FILLER_273_1520,VSS,Metal1,868.0000,1093.6800,0.000018
FILLER_273_1512,VSS,Metal1,864.6930,1093.2180,0.000018
FILLER_273_1481,VSS,Metal1,846.1600,1093.6800,0.000019
FILLER_273_1477,VSS,Metal1,844.1000,1093.3310,0.000019
FILLER_273_1440,VSS,Metal1,822.9200,1093.6800,0.000026
FILLER_273_1402,VSS,Metal1,801.6400,1093.6800,0.000025
FILLER_273_1398,VSS,Metal1,799.6800,1093.6800,0.000024
FILLER_273_1394,VSS,Metal1,797.6200,1093.3310,0.000023
FILLER_273_1355,VSS,Metal1,775.6000,1093.6800,0.000024
FILLER_273_1338,VSS,Metal1,765.8000,1093.6800,0.000024
FILLER_273_1336,VSS,Metal1,764.9600,1093.6800,0.000024
FILLER_273_1332,VSS,Metal1,762.9000,1093.3310,0.000024
FILLER_273_1326,VSS,Metal1,759.5400,1093.3310,0.000024
FILLER_273_1295,VSS,Metal1,742.0000,1093.6800,0.000024
FILLER_273_1291,VSS,Metal1,739.9400,1093.3310,0.000024
FILLER_273_1256,VSS,Metal1,720.3400,1093.3310,0.000023
FILLER_273_1226,VSS,Metal1,703.0800,1093.6800,0.000023
FILLER_273_1111,VSS,Metal1,639.1400,1093.3310,0.000031
FILLER_273_1052,VSS,Metal1,605.6400,1093.6800,0.000025
FILLER_273_1048,VSS,Metal1,603.6800,1093.6800,0.000025
FILLER_273_1044,VSS,Metal1,601.6200,1093.3310,0.000025
FILLER_273_982,VSS,Metal1,566.9000,1093.3310,0.000024
FILLER_273_912,VSS,Metal1,527.5200,1093.6800,0.000024
FILLER_273_909,VSS,Metal1,525.5600,1093.6800,0.000025
FILLER_273_905,VSS,Metal1,523.7800,1093.3310,0.000025
FILLER_273_869,VSS,Metal1,503.4400,1093.6800,0.000024
FILLER_273_860,VSS,Metal1,498.1200,1093.6800,0.000024
FILLER_273_847,VSS,Metal1,492.2930,1093.2180,0.000024
FILLER_273_839,VSS,Metal1,486.3600,1093.6800,0.000024
FILLER_273_837,VSS,Metal1,485.5200,1093.6800,0.000024
FILLER_273_833,VSS,Metal1,483.4600,1093.3310,0.000024
FILLER_273_774,VSS,Metal1,449.9600,1093.6800,0.000026
FILLER_273_772,VSS,Metal1,449.1200,1093.6800,0.000026
FILLER_273_768,VSS,Metal1,446.8800,1093.6800,0.000026
FILLER_273_699,VSS,Metal1,407.9600,1093.6800,0.000026
FILLER_273_697,VSS,Metal1,407.1200,1093.6800,0.000026
FILLER_273_664,VSS,Metal1,388.8200,1093.3310,0.000027
FILLER_273_634,VSS,Metal1,371.5600,1093.6800,0.000028
FILLER_273_632,VSS,Metal1,370.7200,1093.6800,0.000028
FILLER_273_628,VSS,Metal1,368.4800,1093.6800,0.000028
FILLER_273_613,VSS,Metal1,360.0800,1093.6800,0.000029
FILLER_273_578,VSS,Metal1,340.2000,1093.6800,0.000030
FILLER_273_488,VSS,Metal1,290.0800,1093.6800,0.000030
FILLER_273_474,VSS,Metal1,281.9600,1093.6800,0.000028
FILLER_273_472,VSS,Metal1,281.1200,1093.6800,0.000028
FILLER_273_439,VSS,Metal1,262.8200,1093.3310,0.000027
FILLER_273_430,VSS,Metal1,257.7800,1093.3310,0.000027
FILLER_273_413,VSS,Metal1,248.0800,1093.6800,0.000027
FILLER_273_406,VSS,Metal1,243.8800,1093.6800,0.000027
FILLER_273_402,VSS,Metal1,242.1000,1093.3310,0.000027
FILLER_273_360,VSS,Metal1,218.1200,1093.6800,0.000027
FILLER_273_358,VSS,Metal1,217.2800,1093.6800,0.000027
FILLER_273_343,VSS,Metal1,208.6000,1093.6800,0.000026
FILLER_273_341,VSS,Metal1,207.7600,1093.6800,0.000026
FILLER_273_301,VSS,Metal1,185.0800,1093.6800,0.000025
FILLER_273_299,VSS,Metal1,184.2400,1093.6800,0.000024
FILLER_273_245,VSS,Metal1,153.7200,1093.6800,0.000024
FILLER_273_212,VSS,Metal1,135.2400,1093.6800,0.000022
FILLER_273_205,VSS,Metal1,131.3200,1093.6800,0.000021
FILLER_273_203,VSS,Metal1,130.4800,1093.6800,0.000021
FILLER_273_193,VSS,Metal1,124.6000,1093.6800,0.000019
FILLER_273_186,VSS,Metal1,120.9600,1093.6800,0.000019
FILLER_273_100,VSS,Metal1,72.5200,1093.6800,0.000018
FILLER_273_98,VSS,Metal1,71.6800,1093.6800,0.000018
FILLER_273_79,VSS,Metal1,61.0400,1093.6800,0.000009
FILLER_273_72,VSS,Metal1,57.1200,1093.6800,0.000009
FILLER_272_1853,VSS,Metal1,1054.4800,1085.8400,0.000031
FILLER_272_1836,VSS,Metal1,1044.6800,1085.8400,0.000031
FILLER_272_1797,VSS,Metal1,1022.8400,1085.8400,0.000031
FILLER_272_1795,VSS,Metal1,1022.0000,1085.8400,0.000030
FILLER_272_1717,VSS,Metal1,978.0400,1085.8400,0.000031
FILLER_272_1711,VSS,Metal1,975.1400,1086.1885,0.000031
FILLER_272_1652,VSS,Metal1,941.6400,1085.8400,0.000030
FILLER_272_1598,VSS,Metal1,911.8600,1086.1885,0.000030
FILLER_272_1590,VSS,Metal1,908.3730,1086.3015,0.000030
FILLER_272_1574,VSS,Metal1,897.9600,1085.8400,0.000030
FILLER_272_1512,VSS,Metal1,863.7000,1086.1885,0.000026
FILLER_272_1490,VSS,Metal1,851.2000,1085.8400,0.000026
FILLER_272_1482,VSS,Metal1,847.8930,1086.3015,0.000026
FILLER_272_1447,VSS,Metal1,826.8400,1085.8400,0.000042
FILLER_272_1437,VSS,Metal1,821.5200,1085.8400,0.000042
FILLER_272_1429,VSS,Metal1,816.7600,1085.8400,0.000042
FILLER_272_1371,VSS,Metal1,784.2800,1085.8400,0.000041
FILLER_272_1367,VSS,Metal1,782.5000,1086.1885,0.000041
FILLER_272_1363,VSS,Metal1,780.0800,1085.8400,0.000043
FILLER_272_1299,VSS,Metal1,743.9600,1085.8400,0.000046
FILLER_272_1297,VSS,Metal1,743.1200,1085.8400,0.000046
FILLER_272_1294,VSS,Metal1,741.1600,1085.8400,0.000047
FILLER_272_1256,VSS,Metal1,719.8800,1085.8400,0.000046
FILLER_272_1224,VSS,Metal1,701.9600,1085.8400,0.000046
FILLER_272_1165,VSS,Metal1,668.9200,1085.8400,0.000046
FILLER_272_1154,VSS,Metal1,662.7600,1085.8400,0.000046
FILLER_272_1152,VSS,Metal1,661.9200,1085.8400,0.000046
FILLER_272_1092,VSS,Metal1,628.3200,1085.8400,0.000046
FILLER_272_1083,VSS,Metal1,623.2800,1085.8400,0.000046
FILLER_272_984,VSS,Metal1,567.8400,1085.8400,0.000042
FILLER_272_949,VSS,Metal1,547.9600,1085.8400,0.000042
FILLER_272_947,VSS,Metal1,547.1200,1085.8400,0.000042
FILLER_272_944,VSS,Metal1,545.1600,1085.8400,0.000042
FILLER_272_942,VSS,Metal1,544.3200,1085.8400,0.000042
FILLER_272_901,VSS,Metal1,521.5400,1086.1885,0.000043
FILLER_272_879,VSS,Metal1,508.7600,1085.8400,0.000043
FILLER_272_877,VSS,Metal1,507.9200,1085.8400,0.000043
FILLER_272_840,VSS,Metal1,486.9200,1085.8400,0.000042
FILLER_272_830,VSS,Metal1,481.6000,1085.8400,0.000046
FILLER_272_816,VSS,Metal1,473.4800,1085.8400,0.000049
FILLER_272_814,VSS,Metal1,472.6400,1085.8400,0.000049
FILLER_272_807,VSS,Metal1,468.7200,1085.8400,0.000049
FILLER_272_801,VSS,Metal1,465.5400,1086.1885,0.000049
FILLER_272_792,VSS,Metal1,460.0400,1085.8400,0.000049
FILLER_272_742,VSS,Metal1,432.0400,1085.8400,0.000051
FILLER_272_734,VSS,Metal1,427.5600,1085.8400,0.000049
FILLER_272_728,VSS,Metal1,424.2000,1085.8400,0.000049
FILLER_272_667,VSS,Metal1,390.0400,1085.8400,0.000052
FILLER_272_606,VSS,Metal1,355.8800,1085.8400,0.000053
FILLER_272_597,VSS,Metal1,351.3000,1086.1885,0.000053
FILLER_272_594,VSS,Metal1,349.1600,1085.8400,0.000053
FILLER_272_527,VSS,Metal1,311.6400,1085.8400,0.000051
FILLER_272_524,VSS,Metal1,309.9600,1085.8400,0.000051
FILLER_272_502,VSS,Metal1,297.6400,1085.8400,0.000050
FILLER_272_472,VSS,Metal1,280.8400,1085.8400,0.000047
FILLER_272_470,VSS,Metal1,280.0000,1085.8400,0.000047
FILLER_272_453,VSS,Metal1,270.4800,1085.8400,0.000046
FILLER_272_407,VSS,Metal1,244.7200,1085.8400,0.000046
FILLER_272_379,VSS,Metal1,228.7600,1085.8400,0.000045
FILLER_272_317,VSS,Metal1,194.3200,1085.8400,0.000036
FILLER_272_310,VSS,Metal1,190.1200,1085.8400,0.000036
FILLER_272_308,VSS,Metal1,189.2800,1085.8400,0.000036
FILLER_272_302,VSS,Metal1,185.6400,1085.8400,0.000036
FILLER_272_238,VSS,Metal1,149.8000,1085.8400,0.000034
FILLER_272_236,VSS,Metal1,148.9600,1085.8400,0.000034
FILLER_272_200,VSS,Metal1,128.8000,1085.8400,0.000034
FILLER_272_169,VSS,Metal1,111.1600,1085.8400,0.000031
FILLER_272_119,VSS,Metal1,83.4400,1085.8400,0.000031
FILLER_272_107,VSS,Metal1,76.7200,1085.8400,0.000027
FILLER_272_54,VSS,Metal1,46.7600,1085.8400,0.000021
FILLER_272_52,VSS,Metal1,45.9200,1085.8400,0.000021
FILLER_272_34,VSS,Metal1,35.5600,1085.8400,0.000019
FILLER_272_18,VSS,Metal1,26.8800,1085.8400,0.000019
FILLER_272_2,VSS,Metal1,17.6400,1085.8400,0.000019
FILLER_271_1905,VSS,Metal1,1083.3200,1085.8400,0.000029
FILLER_271_1816,VSS,Metal1,1033.9400,1085.4910,0.000031
FILLER_271_1801,VSS,Metal1,1025.3600,1085.8400,0.000031
FILLER_271_1797,VSS,Metal1,1023.3000,1085.4910,0.000031
FILLER_271_1781,VSS,Metal1,1013.8800,1085.8400,0.000030
FILLER_271_1749,VSS,Metal1,995.9600,1085.8400,0.000030
FILLER_271_1745,VSS,Metal1,994.1800,1085.4910,0.000031
FILLER_271_1684,VSS,Metal1,959.5600,1085.8400,0.000031
FILLER_271_1682,VSS,Metal1,958.7200,1085.8400,0.000031
FILLER_271_1650,VSS,Metal1,940.5200,1085.8400,0.000030
FILLER_271_1620,VSS,Metal1,923.7200,1085.8400,0.000030
FILLER_271_1552,VSS,Metal1,885.6400,1085.8400,0.000030
FILLER_271_1536,VSS,Metal1,877.1400,1085.4910,0.000028
FILLER_271_1516,VSS,Metal1,865.7600,1085.8400,0.000026
FILLER_271_1481,VSS,Metal1,845.8800,1085.8400,0.000034
FILLER_271_1477,VSS,Metal1,844.1000,1085.4910,0.000034
FILLER_271_1461,VSS,Metal1,834.6800,1085.8400,0.000042
FILLER_271_1426,VSS,Metal1,815.0800,1085.8400,0.000041
FILLER_271_1420,VSS,Metal1,811.7200,1085.8400,0.000041
FILLER_271_1418,VSS,Metal1,810.8800,1085.8400,0.000041
FILLER_271_1404,VSS,Metal1,802.7600,1085.8400,0.000041
FILLER_271_1402,VSS,Metal1,801.9200,1085.8400,0.000041
FILLER_271_1398,VSS,Metal1,799.6800,1085.8400,0.000041
FILLER_271_1390,VSS,Metal1,796.3730,1085.3780,0.000041
FILLER_271_1374,VSS,Metal1,785.9600,1085.8400,0.000041
FILLER_271_1366,VSS,Metal1,782.9330,1085.3780,0.000041
FILLER_271_1329,VSS,Metal1,760.7600,1085.8400,0.000046
FILLER_271_1327,VSS,Metal1,759.9200,1085.8400,0.000046
FILLER_271_1305,VSS,Metal1,747.3200,1085.8400,0.000046
FILLER_271_1303,VSS,Metal1,746.4800,1085.8400,0.000046
FILLER_271_1295,VSS,Metal1,743.1730,1085.3780,0.000046
FILLER_271_1262,VSS,Metal1,723.5200,1085.8400,0.000047
FILLER_271_1251,VSS,Metal1,717.0800,1085.8400,0.000046
FILLER_271_1249,VSS,Metal1,716.2400,1085.8400,0.000046
FILLER_271_1245,VSS,Metal1,714.1800,1085.4910,0.000046
FILLER_271_1230,VSS,Metal1,705.6000,1085.8400,0.000046
FILLER_271_1199,VSS,Metal1,687.9600,1085.8400,0.000046
FILLER_271_1197,VSS,Metal1,687.1200,1085.8400,0.000046
FILLER_271_1188,VSS,Metal1,682.0800,1085.8400,0.000046
FILLER_271_1175,VSS,Metal1,674.9800,1085.4910,0.000046
FILLER_271_1119,VSS,Metal1,643.1600,1085.8400,0.000046
FILLER_271_1082,VSS,Metal1,622.4400,1085.8400,0.000046
FILLER_271_1070,VSS,Metal1,616.1800,1085.4910,0.000046
FILLER_271_1049,VSS,Metal1,603.9600,1085.8400,0.000044
FILLER_271_1034,VSS,Metal1,595.5600,1085.8400,0.000044
FILLER_271_1032,VSS,Metal1,594.7200,1085.8400,0.000044
FILLER_271_1023,VSS,Metal1,589.6800,1085.8400,0.000044
FILLER_271_979,VSS,Metal1,564.7600,1085.8400,0.000041
FILLER_271_949,VSS,Metal1,547.9600,1085.8400,0.000042
FILLER_271_947,VSS,Metal1,547.1200,1085.8400,0.000042
FILLER_271_941,VSS,Metal1,543.4800,1085.8400,0.000043
FILLER_271_909,VSS,Metal1,525.5600,1085.8400,0.000043
FILLER_271_879,VSS,Metal1,508.7600,1085.8400,0.000043
