Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_272_1396,VSS,Metal1,805.7920,1090.3080,0.000024
FILLER_272_1393,VSS,Metal1,800.5200,1089.7600,0.000024
FILLER_272_1385,VSS,Metal1,797.4930,1090.2215,0.000024
FILLER_272_1370,VSS,Metal1,787.9200,1089.7600,0.000023
FILLER_272_1362,VSS,Metal1,784.6130,1090.2215,0.000023
FILLER_272_1328,VSS,Metal1,772.1240,1090.3575,0.000024
FILLER_272_1325,VSS,Metal1,762.4400,1089.7600,0.000024
FILLER_272_1323,VSS,Metal1,761.6000,1089.7600,0.000025
FILLER_272_1260,VSS,Metal1,734.0440,1090.3575,0.000024
FILLER_272_1226,VSS,Metal1,715.0040,1090.3575,0.000022
FILLER_272_1219,VSS,Metal1,703.0800,1089.7600,0.000022
FILLER_272_1211,VSS,Metal1,700.0530,1090.2215,0.000022
FILLER_272_1200,VSS,Metal1,692.7200,1089.7600,0.000022
FILLER_272_1192,VSS,Metal1,689.4130,1090.2215,0.000022
FILLER_272_1182,VSS,Metal1,683.8130,1090.2215,0.000022
FILLER_272_1174,VSS,Metal1,678.3400,1090.1085,0.000022
FILLER_272_1158,VSS,Metal1,672.5120,1090.3080,0.000022
FILLER_272_1155,VSS,Metal1,667.2400,1089.7600,0.000022
FILLER_272_1153,VSS,Metal1,666.4000,1089.7600,0.000022
FILLER_272_1098,VSS,Metal1,636.7730,1090.2215,0.000022
FILLER_272_1092,VSS,Metal1,631.9600,1089.7600,0.000023
FILLER_272_1090,VSS,Metal1,631.1200,1089.7600,0.000023
FILLER_272_1056,VSS,Metal1,619.8040,1090.3575,0.000023
FILLER_272_1024,VSS,Metal1,593.8800,1089.7600,0.000024
FILLER_272_1022,VSS,Metal1,593.0400,1089.7600,0.000024
FILLER_272_1019,VSS,Metal1,591.0800,1089.7600,0.000024
FILLER_272_1017,VSS,Metal1,590.2400,1089.7600,0.000024
FILLER_272_1009,VSS,Metal1,586.9330,1090.2215,0.000024
FILLER_272_920,VSS,Metal1,543.6440,1090.3575,0.000023
FILLER_272_916,VSS,Metal1,533.6800,1089.7600,0.000023
FILLER_272_900,VSS,Metal1,528.0320,1090.3080,0.000023
FILLER_272_894,VSS,Metal1,521.3600,1089.7600,0.000023
FILLER_272_886,VSS,Metal1,518.0530,1090.2215,0.000023
FILLER_272_883,VSS,Metal1,514.9200,1089.7600,0.000023
FILLER_272_844,VSS,Metal1,493.3600,1089.7600,0.000023
FILLER_272_818,VSS,Metal1,478.5200,1089.7600,0.000024
FILLER_272_805,VSS,Metal1,471.5200,1089.7600,0.000024
FILLER_272_800,VSS,Metal1,468.4400,1089.7600,0.000024
FILLER_272_798,VSS,Metal1,467.6000,1089.7600,0.000024
FILLER_272_788,VSS,Metal1,462.0000,1089.7600,0.000024
FILLER_272_784,VSS,Metal1,459.9400,1090.1085,0.000024
FILLER_272_750,VSS,Metal1,448.4440,1090.3575,0.000025
FILLER_272_716,VSS,Metal1,429.4040,1090.3575,0.000025
FILLER_272_712,VSS,Metal1,419.4400,1089.7600,0.000025
FILLER_272_704,VSS,Metal1,416.1330,1090.2215,0.000025
FILLER_272_697,VSS,Metal1,411.0400,1089.7600,0.000029
FILLER_272_693,VSS,Metal1,408.9800,1090.1085,0.000029
FILLER_272_682,VSS,Metal1,402.3600,1089.7600,0.000030
FILLER_272_679,VSS,Metal1,400.6800,1089.7600,0.000031
FILLER_272_675,VSS,Metal1,398.9000,1090.1085,0.000031
FILLER_272_664,VSS,Metal1,392.5600,1089.7600,0.000032
FILLER_272_660,VSS,Metal1,390.5000,1090.1085,0.000032
FILLER_272_652,VSS,Metal1,387.0130,1090.2215,0.000032
FILLER_272_645,VSS,Metal1,381.6400,1089.7600,0.000032
FILLER_272_616,VSS,Metal1,365.4000,1089.7600,0.000035
FILLER_272_614,VSS,Metal1,364.5600,1089.7600,0.000035
FILLER_272_577,VSS,Metal1,343.5600,1089.7600,0.000035
FILLER_272_575,VSS,Metal1,342.7200,1089.7600,0.000035
FILLER_272_553,VSS,Metal1,330.1200,1089.7600,0.000040
FILLER_272_551,VSS,Metal1,329.2800,1089.7600,0.000040
FILLER_272_543,VSS,Metal1,324.5200,1089.7600,0.000040
FILLER_272_512,VSS,Metal1,307.6200,1090.1085,0.000044
FILLER_272_504,VSS,Metal1,302.6800,1089.7600,0.000046
FILLER_272_441,VSS,Metal1,267.4000,1089.7600,0.000046
FILLER_272_410,VSS,Metal1,250.5000,1090.1085,0.000048
FILLER_272_368,VSS,Metal1,226.5200,1089.7600,0.000049
FILLER_272_271,VSS,Metal1,172.2000,1089.7600,0.000042
FILLER_272_269,VSS,Metal1,171.3600,1089.7600,0.000042
FILLER_272_230,VSS,Metal1,150.6930,1090.2215,0.000026
FILLER_272_225,VSS,Metal1,146.4400,1089.7600,0.000025
FILLER_272_223,VSS,Metal1,145.6000,1089.7600,0.000025
FILLER_272_219,VSS,Metal1,143.5400,1090.1085,0.000025
FILLER_272_211,VSS,Metal1,140.0530,1090.2215,0.000025
FILLER_272_199,VSS,Metal1,131.8800,1089.7600,0.000023
FILLER_272_195,VSS,Metal1,130.1000,1090.1085,0.000023
FILLER_272_187,VSS,Metal1,126.6130,1090.2215,0.000022
FILLER_272_169,VSS,Metal1,115.0800,1089.7600,0.000022
FILLER_272_167,VSS,Metal1,114.2400,1089.7600,0.000022
FILLER_272_159,VSS,Metal1,110.9330,1090.2215,0.000022
FILLER_272_143,VSS,Metal1,104.1120,1090.3080,0.000022
FILLER_272_134,VSS,Metal1,95.7600,1089.7600,0.000023
FILLER_272_125,VSS,Metal1,90.9000,1090.1085,0.000023
FILLER_272_109,VSS,Metal1,81.4800,1089.7600,0.000023
FILLER_272_98,VSS,Metal1,75.7800,1090.1085,0.000023
FILLER_272_77,VSS,Metal1,63.5600,1089.7600,0.000022
FILLER_272_75,VSS,Metal1,62.7200,1089.7600,0.000021
FILLER_272_66,VSS,Metal1,57.6800,1089.7600,0.000021
FILLER_272_27,VSS,Metal1,35.8400,1089.7600,0.000021
FILLER_271_1889,VSS,Metal1,1078.2800,1089.7600,0.000021
FILLER_271_1880,VSS,Metal1,1073.2400,1089.7600,0.000022
FILLER_271_1876,VSS,Metal1,1071.4600,1089.4110,0.000023
FILLER_271_1868,VSS,Metal1,1067.9730,1089.2980,0.000023
FILLER_271_1830,VSS,Metal1,1045.2400,1089.7600,0.000024
FILLER_271_1822,VSS,Metal1,1042.2130,1089.2980,0.000024
FILLER_271_1783,VSS,Metal1,1020.3730,1089.2980,0.000024
FILLER_271_1752,VSS,Metal1,1001.8400,1089.7600,0.000024
FILLER_271_1749,VSS,Metal1,999.8800,1089.7600,0.000024
FILLER_271_1738,VSS,Metal1,993.7200,1089.7600,0.000024
FILLER_271_1736,VSS,Metal1,992.8800,1089.7600,0.000024
FILLER_271_1696,VSS,Metal1,970.2000,1089.7600,0.000025
FILLER_271_1694,VSS,Metal1,969.3600,1089.7600,0.000025
FILLER_271_1690,VSS,Metal1,967.3000,1089.4110,0.000025
FILLER_271_1682,VSS,Metal1,963.8130,1089.2980,0.000025
FILLER_271_1662,VSS,Metal1,951.4400,1089.7600,0.000024
FILLER_271_1653,VSS,Metal1,946.5800,1089.4110,0.000024
FILLER_271_1612,VSS,Metal1,923.6200,1089.4110,0.000024
FILLER_271_1606,VSS,Metal1,920.2600,1089.4110,0.000024
FILLER_271_1592,VSS,Metal1,911.9600,1089.7600,0.000024
FILLER_271_1590,VSS,Metal1,911.1200,1089.7600,0.000024
FILLER_271_1586,VSS,Metal1,909.0600,1089.4110,0.000024
FILLER_271_1555,VSS,Metal1,891.5200,1089.7600,0.000024
FILLER_271_1539,VSS,Metal1,882.2800,1089.7600,0.000024
FILLER_271_1535,VSS,Metal1,880.5000,1089.4110,0.000024
FILLER_271_1476,VSS,Metal1,847.0000,1089.7600,0.000024
FILLER_271_1472,VSS,Metal1,845.2200,1089.4110,0.000024
FILLER_271_1469,VSS,Metal1,843.0800,1089.7600,0.000024
FILLER_271_1454,VSS,Metal1,834.9600,1089.7600,0.000024
FILLER_271_1450,VSS,Metal1,832.9000,1089.4110,0.000024
FILLER_271_1442,VSS,Metal1,829.4130,1089.2980,0.000024
FILLER_271_1411,VSS,Metal1,810.8800,1089.7600,0.000024
FILLER_271_1407,VSS,Metal1,808.8200,1089.4110,0.000024
FILLER_271_1398,VSS,Metal1,803.6000,1089.7600,0.000024
FILLER_271_1359,VSS,Metal1,781.7600,1089.7600,0.000024
FILLER_271_1355,VSS,Metal1,779.7000,1089.4110,0.000024
FILLER_271_1336,VSS,Metal1,768.6000,1089.7600,0.000024
FILLER_271_1332,VSS,Metal1,766.8200,1089.4110,0.000024
FILLER_271_1320,VSS,Metal1,759.9200,1089.7600,0.000025
FILLER_271_1250,VSS,Metal1,720.7200,1089.7600,0.000022
FILLER_271_1246,VSS,Metal1,718.6600,1089.4110,0.000022
FILLER_271_1238,VSS,Metal1,715.1730,1089.2980,0.000022
FILLER_271_1230,VSS,Metal1,709.7000,1089.4110,0.000022
FILLER_271_1192,VSS,Metal1,688.2400,1089.7600,0.000022
FILLER_271_1147,VSS,Metal1,663.0400,1089.7600,0.000022
FILLER_271_1143,VSS,Metal1,660.9800,1089.4110,0.000022
FILLER_271_1111,VSS,Metal1,642.6000,1089.7600,0.000022
FILLER_271_1107,VSS,Metal1,640.8200,1089.4110,0.000022
FILLER_271_1071,VSS,Metal1,620.4800,1089.7600,0.000023
FILLER_271_1063,VSS,Metal1,617.1730,1089.2980,0.000023
FILLER_271_1052,VSS,Metal1,609.5600,1089.7600,0.000023
FILLER_271_1040,VSS,Metal1,603.1200,1089.7600,0.000024
FILLER_271_1036,VSS,Metal1,601.0600,1089.4110,0.000024
FILLER_271_950,VSS,Metal1,552.4400,1089.7600,0.000023
FILLER_271_909,VSS,Metal1,529.4800,1089.7600,0.000023
FILLER_271_901,VSS,Metal1,525.2800,1089.7600,0.000023
FILLER_271_842,VSS,Metal1,491.9600,1089.7600,0.000023
FILLER_271_823,VSS,Metal1,481.3200,1089.7600,0.000024
FILLER_271_782,VSS,Metal1,458.3600,1089.7600,0.000025
FILLER_271_780,VSS,Metal1,457.5200,1089.7600,0.000025
FILLER_271_772,VSS,Metal1,454.2130,1089.2980,0.000025
FILLER_271_693,VSS,Metal1,408.8000,1089.7600,0.000029
FILLER_271_632,VSS,Metal1,374.3600,1089.7600,0.000034
FILLER_271_628,VSS,Metal1,372.4000,1089.7600,0.000035
FILLER_271_553,VSS,Metal1,330.4000,1089.7600,0.000040
FILLER_271_512,VSS,Metal1,307.1600,1089.7600,0.000044
FILLER_271_510,VSS,Metal1,306.3200,1089.7600,0.000044
FILLER_271_492,VSS,Metal1,296.2400,1089.7600,0.000047
FILLER_271_418,VSS,Metal1,254.8000,1089.7600,0.000048
FILLER_271_240,VSS,Metal1,154.8400,1089.7600,0.000041
FILLER_271_238,VSS,Metal1,154.0000,1089.7600,0.000041
FILLER_271_194,VSS,Metal1,129.0800,1089.7600,0.000022
FILLER_271_159,VSS,Metal1,109.4800,1089.7600,0.000022
FILLER_271_155,VSS,Metal1,107.7000,1089.4110,0.000022
FILLER_271_147,VSS,Metal1,104.2130,1089.2980,0.000022
FILLER_271_36,VSS,Metal1,40.6000,1089.7600,0.000021
FILLER_270_1920,VSS,Metal1,1095.6400,1081.9200,0.000029
FILLER_270_1872,VSS,Metal1,1068.7600,1081.9200,0.000029
FILLER_270_1853,VSS,Metal1,1058.4000,1081.9200,0.000032
FILLER_270_1829,VSS,Metal1,1048.2720,1082.4680,0.000032
FILLER_270_1794,VSS,Metal1,1025.0800,1081.9200,0.000034
FILLER_270_1792,VSS,Metal1,1024.2400,1081.9200,0.000034
FILLER_270_1774,VSS,Metal1,1014.1600,1081.9200,0.000034
FILLER_270_1722,VSS,Metal1,984.7600,1081.9200,0.000042
FILLER_270_1706,VSS,Metal1,975.8000,1081.9200,0.000042
FILLER_270_1704,VSS,Metal1,974.9600,1081.9200,0.000040
FILLER_270_1700,VSS,Metal1,972.9000,1082.2685,0.000040
FILLER_270_1614,VSS,Metal1,924.5600,1081.9200,0.000037
FILLER_270_1584,VSS,Metal1,907.4800,1081.9200,0.000039
FILLER_270_1582,VSS,Metal1,906.6400,1081.9200,0.000039
FILLER_270_1557,VSS,Metal1,892.6400,1081.9200,0.000039
FILLER_270_1503,VSS,Metal1,862.4000,1081.9200,0.000039
FILLER_270_1488,VSS,Metal1,854.0000,1081.9200,0.000039
FILLER_270_1484,VSS,Metal1,851.9400,1082.2685,0.000040
FILLER_270_1444,VSS,Metal1,829.0800,1081.9200,0.000046
FILLER_270_1442,VSS,Metal1,828.2400,1081.9200,0.000045
FILLER_270_1431,VSS,Metal1,822.2600,1082.2685,0.000045
FILLER_270_1421,VSS,Metal1,816.4800,1081.9200,0.000045
FILLER_270_1417,VSS,Metal1,814.4200,1082.2685,0.000045
FILLER_270_1382,VSS,Metal1,794.3600,1081.9200,0.000041
FILLER_270_1380,VSS,Metal1,793.5200,1081.9200,0.000041
FILLER_270_1363,VSS,Metal1,784.0000,1081.9200,0.000042
FILLER_270_1359,VSS,Metal1,781.9400,1082.2685,0.000042
FILLER_270_1316,VSS,Metal1,757.4000,1081.9200,0.000042
FILLER_270_1314,VSS,Metal1,756.5600,1081.9200,0.000042
FILLER_270_1310,VSS,Metal1,754.5000,1082.2685,0.000042
FILLER_270_1285,VSS,Metal1,740.3200,1081.9200,0.000037
FILLER_270_1281,VSS,Metal1,738.2600,1082.2685,0.000037
FILLER_270_1234,VSS,Metal1,712.9330,1082.3815,0.000034
FILLER_270_1229,VSS,Metal1,708.6800,1081.9200,0.000034
FILLER_270_1227,VSS,Metal1,707.8400,1081.9200,0.000034
FILLER_270_1166,VSS,Metal1,673.4000,1081.9200,0.000029
FILLER_270_1164,VSS,Metal1,672.5600,1081.9200,0.000029
FILLER_270_1157,VSS,Metal1,668.6400,1081.9200,0.000029
FILLER_270_1148,VSS,Metal1,663.6000,1081.9200,0.000029
FILLER_270_1105,VSS,Metal1,639.7000,1082.2685,0.000027
FILLER_270_1073,VSS,Metal1,621.7800,1082.2685,0.000026
FILLER_270_1030,VSS,Metal1,597.7000,1082.2685,0.000026
FILLER_270_1005,VSS,Metal1,583.5200,1081.9200,0.000025
FILLER_270_998,VSS,Metal1,579.3200,1081.9200,0.000023
FILLER_270_996,VSS,Metal1,578.4800,1081.9200,0.000023
FILLER_270_963,VSS,Metal1,560.1800,1082.2685,0.000023
FILLER_270_874,VSS,Metal1,509.8800,1081.9200,0.000017
FILLER_270_807,VSS,Metal1,472.6400,1081.9200,0.000018
FILLER_270_745,VSS,Metal1,438.1000,1082.2685,0.000018
FILLER_270_710,VSS,Metal1,418.3200,1081.9200,0.000017
FILLER_270_674,VSS,Metal1,398.1600,1081.9200,0.000017
FILLER_270_667,VSS,Metal1,393.9600,1081.9200,0.000017
FILLER_270_641,VSS,Metal1,379.4000,1081.9200,0.000017
FILLER_270_639,VSS,Metal1,378.5600,1081.9200,0.000017
FILLER_270_611,VSS,Metal1,362.6000,1081.9200,0.000019
FILLER_270_449,VSS,Metal1,271.8800,1081.9200,0.000021
FILLER_270_414,VSS,Metal1,252.2800,1081.9200,0.000022
FILLER_270_247,VSS,Metal1,159.2200,1082.2685,0.000029
FILLER_270_226,VSS,Metal1,147.0000,1081.9200,0.000031
FILLER_270_224,VSS,Metal1,146.1600,1081.9200,0.000032
FILLER_270_182,VSS,Metal1,123.8130,1082.3815,0.000032
FILLER_270_174,VSS,Metal1,117.8800,1081.9200,0.000032
FILLER_270_141,VSS,Metal1,99.8600,1082.2685,0.000033
FILLER_270_125,VSS,Metal1,90.4400,1081.9200,0.000036
FILLER_270_123,VSS,Metal1,89.6000,1081.9200,0.000036
FILLER_270_107,VSS,Metal1,80.3600,1081.9200,0.000039
FILLER_270_104,VSS,Metal1,78.6800,1081.9200,0.000039
FILLER_270_56,VSS,Metal1,52.2600,1082.2685,0.000040
FILLER_270_37,VSS,Metal1,41.6200,1082.2685,0.000038
FILLER_270_31,VSS,Metal1,38.2600,1082.2685,0.000038
FILLER_269_1889,VSS,Metal1,1078.2800,1081.9200,0.000029
FILLER_269_1856,VSS,Metal1,1060.2600,1081.5710,0.000031
FILLER_269_1819,VSS,Metal1,1039.0800,1081.9200,0.000034
FILLER_269_1817,VSS,Metal1,1038.2400,1081.9200,0.000034
FILLER_269_1806,VSS,Metal1,1032.0800,1081.9200,0.000034
FILLER_269_1797,VSS,Metal1,1026.7600,1081.9200,0.000034
FILLER_269_1781,VSS,Metal1,1021.3920,1081.3720,0.000034
FILLER_269_1772,VSS,Metal1,1012.7600,1081.9200,0.000037
FILLER_269_1764,VSS,Metal1,1009.7330,1081.4580,0.000038
FILLER_269_1758,VSS,Metal1,1004.9200,1081.9200,0.000041
FILLER_269_1756,VSS,Metal1,1004.0800,1081.9200,0.000041
FILLER_269_1752,VSS,Metal1,1002.0200,1081.5710,0.000041
FILLER_269_1749,VSS,Metal1,999.8800,1081.9200,0.000041
FILLER_269_1745,VSS,Metal1,998.1000,1081.5710,0.000041
FILLER_269_1701,VSS,Metal1,973.0000,1081.9200,0.000040
FILLER_269_1699,VSS,Metal1,972.1600,1081.9200,0.000040
FILLER_269_1695,VSS,Metal1,970.1000,1081.5710,0.000040
FILLER_269_1687,VSS,Metal1,966.6130,1081.4580,0.000040
FILLER_269_1678,VSS,Metal1,960.4000,1081.9200,0.000040
FILLER_269_1668,VSS,Metal1,954.8000,1081.9200,0.000038
FILLER_269_1660,VSS,Metal1,951.4930,1081.4580,0.000038
FILLER_269_1650,VSS,Metal1,944.4400,1081.9200,0.000036
FILLER_269_1642,VSS,Metal1,941.4130,1081.4580,0.000036
FILLER_269_1612,VSS,Metal1,923.6200,1081.5710,0.000037
FILLER_269_1609,VSS,Metal1,921.4800,1081.9200,0.000039
FILLER_269_1605,VSS,Metal1,919.7000,1081.5710,0.000039
FILLER_269_1588,VSS,Metal1,910.1800,1081.5710,0.000039
FILLER_269_1555,VSS,Metal1,891.7000,1081.5710,0.000039
FILLER_269_1529,VSS,Metal1,876.9600,1081.9200,0.000040
FILLER_269_1525,VSS,Metal1,874.9000,1081.5710,0.000040
FILLER_269_1513,VSS,Metal1,868.0000,1081.9200,0.000039
FILLER_269_1483,VSS,Metal1,850.9200,1081.9200,0.000042
FILLER_269_1481,VSS,Metal1,850.0800,1081.9200,0.000042
FILLER_269_1414,VSS,Metal1,812.2800,1081.9200,0.000042
FILLER_269_1412,VSS,Metal1,811.4400,1081.9200,0.000042
FILLER_269_1402,VSS,Metal1,805.5600,1081.9200,0.000041
FILLER_269_1302,VSS,Metal1,749.8400,1081.9200,0.000042
FILLER_269_1286,VSS,Metal1,740.6000,1081.9200,0.000037
FILLER_269_1284,VSS,Metal1,739.7600,1081.9200,0.000037
FILLER_269_1280,VSS,Metal1,737.7000,1081.5710,0.000037
FILLER_269_1272,VSS,Metal1,734.2130,1081.4580,0.000035
FILLER_269_1262,VSS,Metal1,727.4400,1081.9200,0.000034
FILLER_269_1251,VSS,Metal1,721.0000,1081.9200,0.000034
FILLER_269_1243,VSS,Metal1,717.9730,1081.4580,0.000034
FILLER_269_1206,VSS,Metal1,695.8000,1081.9200,0.000033
FILLER_269_1145,VSS,Metal1,661.6400,1081.9200,0.000029
FILLER_269_1139,VSS,Metal1,658.2800,1081.9200,0.000028
FILLER_269_1129,VSS,Metal1,652.9600,1081.9200,0.000028
FILLER_269_1122,VSS,Metal1,649.0400,1081.9200,0.000028
FILLER_269_1106,VSS,Metal1,639.8000,1081.9200,0.000027
FILLER_269_1104,VSS,Metal1,638.9600,1081.9200,0.000027
FILLER_269_1073,VSS,Metal1,621.6000,1081.9200,0.000026
FILLER_269_1069,VSS,Metal1,619.5400,1081.5710,0.000026
FILLER_269_1052,VSS,Metal1,610.0200,1081.5710,0.000026
FILLER_269_1041,VSS,Metal1,603.4000,1081.9200,0.000026
FILLER_269_1037,VSS,Metal1,601.6200,1081.5710,0.000026
FILLER_269_998,VSS,Metal1,579.6000,1081.9200,0.000023
FILLER_269_929,VSS,Metal1,540.6800,1081.9200,0.000023
FILLER_269_927,VSS,Metal1,539.8400,1081.9200,0.000021
FILLER_269_922,VSS,Metal1,536.7600,1081.9200,0.000021
FILLER_269_856,VSS,Metal1,499.8000,1081.9200,0.000017
FILLER_269_839,VSS,Metal1,490.2800,1081.9200,0.000017
FILLER_269_765,VSS,Metal1,448.8400,1081.9200,0.000018
FILLER_269_763,VSS,Metal1,448.0000,1081.9200,0.000018
FILLER_269_759,VSS,Metal1,445.9400,1081.5710,0.000018
FILLER_269_751,VSS,Metal1,442.4530,1081.4580,0.000018
FILLER_269_672,VSS,Metal1,396.7600,1081.9200,0.000017
FILLER_269_670,VSS,Metal1,395.9200,1081.9200,0.000017
FILLER_269_646,VSS,Metal1,382.4800,1081.9200,0.000017
FILLER_269_632,VSS,Metal1,374.3600,1081.9200,0.000019
FILLER_269_623,VSS,Metal1,369.6000,1081.9200,0.000019
FILLER_269_519,VSS,Metal1,311.5400,1081.5710,0.000021
FILLER_269_422,VSS,Metal1,257.2200,1081.5710,0.000021
FILLER_269_352,VSS,Metal1,217.5600,1081.9200,0.000024
FILLER_269_259,VSS,Metal1,165.4800,1081.9200,0.000028
FILLER_269_257,VSS,Metal1,164.6400,1081.9200,0.000028
FILLER_269_238,VSS,Metal1,154.1800,1081.5710,0.000030
FILLER_269_225,VSS,Metal1,146.4400,1081.9200,0.000032
FILLER_269_223,VSS,Metal1,145.6000,1081.9200,0.000032
FILLER_269_175,VSS,Metal1,118.4400,1081.9200,0.000032
FILLER_269_151,VSS,Metal1,105.4600,1081.5710,0.000032
FILLER_269_142,VSS,Metal1,99.9600,1081.9200,0.000033
FILLER_269_126,VSS,Metal1,91.0000,1081.9200,0.000036
FILLER_269_124,VSS,Metal1,90.1600,1081.9200,0.000036
FILLER_269_110,VSS,Metal1,82.0400,1081.9200,0.000038
FILLER_269_108,VSS,Metal1,81.2000,1081.9200,0.000039
FILLER_269_55,VSS,Metal1,51.2400,1081.9200,0.000039
FILLER_269_20,VSS,Metal1,31.6400,1081.9200,0.000039
FILLER_269_4,VSS,Metal1,22.6800,1081.9200,0.000039
FILLER_269_2,VSS,Metal1,21.8400,1081.9200,0.000039
FILLER_268_1886,VSS,Metal1,1076.6000,1074.0800,0.000028
FILLER_268_1884,VSS,Metal1,1075.7600,1074.0800,0.000028
FILLER_268_1857,VSS,Metal1,1060.8200,1074.4285,0.000028
FILLER_268_1818,VSS,Metal1,1038.5200,1074.0800,0.000029
FILLER_268_1814,VSS,Metal1,1036.7400,1074.4285,0.000029
FILLER_268_1795,VSS,Metal1,1025.6400,1074.0800,0.000030
FILLER_268_1787,VSS,Metal1,1022.6130,1074.5415,0.000030
FILLER_268_1754,VSS,Metal1,1002.9600,1074.0800,0.000030
FILLER_268_1706,VSS,Metal1,975.8000,1074.0800,0.000033
FILLER_268_1704,VSS,Metal1,974.9600,1074.0800,0.000033
FILLER_268_1696,VSS,Metal1,971.6530,1074.5415,0.000033
FILLER_268_1660,VSS,Metal1,950.3200,1074.0800,0.000035
FILLER_268_1652,VSS,Metal1,947.0130,1074.5415,0.000035
FILLER_268_1639,VSS,Metal1,938.2800,1074.0800,0.000035
FILLER_268_1637,VSS,Metal1,937.4400,1074.0800,0.000035
FILLER_268_1602,VSS,Metal1,917.5600,1074.0800,0.000039
FILLER_268_1598,VSS,Metal1,915.7800,1074.4285,0.000039
FILLER_268_1592,VSS,Metal1,911.9600,1074.0800,0.000039
FILLER_268_1561,VSS,Metal1,895.0600,1074.4285,0.000037
FILLER_268_1553,VSS,Metal1,891.5730,1074.5415,0.000037
FILLER_268_1541,VSS,Metal1,883.6800,1074.0800,0.000035
FILLER_268_1537,VSS,Metal1,881.6200,1074.4285,0.000034
FILLER_268_1522,VSS,Metal1,872.7600,1074.0800,0.000034
FILLER_268_1520,VSS,Metal1,871.9200,1074.0800,0.000034
FILLER_268_1511,VSS,Metal1,866.6000,1074.0800,0.000032
FILLER_268_1507,VSS,Metal1,864.8200,1074.4285,0.000032
FILLER_268_1498,VSS,Metal1,859.6000,1074.0800,0.000032
FILLER_268_1494,VSS,Metal1,857.5400,1074.4285,0.000032
FILLER_268_1486,VSS,Metal1,854.0530,1074.5415,0.000032
FILLER_268_1448,VSS,Metal1,831.3200,1074.0800,0.000032
FILLER_268_1446,VSS,Metal1,830.4800,1074.0800,0.000030
FILLER_268_1442,VSS,Metal1,828.4200,1074.4285,0.000030
FILLER_268_1422,VSS,Metal1,818.2130,1074.5415,0.000028
FILLER_268_1416,VSS,Metal1,813.4000,1074.0800,0.000028
FILLER_268_1412,VSS,Metal1,811.6200,1074.4285,0.000028
FILLER_268_1376,VSS,Metal1,791.2800,1074.0800,0.000027
FILLER_268_1359,VSS,Metal1,781.4800,1074.0800,0.000028
FILLER_268_1357,VSS,Metal1,780.6400,1074.0800,0.000028
FILLER_268_1353,VSS,Metal1,778.5800,1074.4285,0.000028
